Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
toshiba,notebook,13 1/3,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.2kg,64628.64
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,500gb hdd,intel hd graphics 620,windows 10,2.0kg,56689.92
toshiba,notebook,15 3/5,1366x768,intel core i3 6100u 2.1ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,2.1kg,26533.44
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,2.0kg,67026.24
toshiba,notebook,13 1/3,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.5kg,51841.44
toshiba,ultrabook,13 1/3,full hd / touchscreen 1920x1080,intel core i7 6500u 2.5ghz,16gb,512gb ssd,intel hd graphics 520,windows 10,1.36kg,100006.56
toshiba,notebook,14,ips panel full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.25kg,81784.8
toshiba,notebook,14,ips panel 1366x768,intel core i5 6200u 2.3ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,1.75kg,54345.6
toshiba,ultrabook,14,ips panel full hd 1920x1080,intel core i7 6600u 2.6ghz,16gb,512gb ssd,nvidia geforce 930m,windows 10,1.47kg,93985.92
toshiba,notebook,15 3/5,1366x768,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.1kg,41558.4
toshiba,ultrabook,14,1366x768,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,1.25kg,58075.2
toshiba,notebook,14,1366x768,intel pentium dual core 4405u 2.1ghz,4gb,128gb ssd,intel hd graphics 510,windows 10,1.75kg,26586.72
toshiba,notebook,15 3/5,1366x768,intel core i3 7100u 2.4ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,2.0kg,35644.32
toshiba,notebook,13 1/3,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,1.05kg,68464.8
toshiba,ultrabook,13 1/3,1366x768,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.2kg,58341.6
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,2.0kg,73952.64
toshiba,notebook,13 1/3,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.05kg,78588
toshiba,notebook,14,ips panel full hd 1920x1080,intel core i5 6200u 2.3ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,1.47kg,58874.4
toshiba,notebook,15 3/5,1366x768,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,2.2kg,59620.32
toshiba,notebook,13 1/3,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 7,1.2kg,77788.8
toshiba,notebook,13 1/3,full hd 1920x1080,intel core i5 6300u 2.4ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.2kg,81784.8
toshiba,ultrabook,12 1/2,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.1kg,95371.2
toshiba,notebook,14,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.95kg,62870.4
toshiba,notebook,13 1/3,full hd 1920x1080,intel core i5 6200u 2.3ghz,4gb,128gb ssd,intel hd graphics 520,windows 7,1.2kg,63669.6
toshiba,notebook,14,1366x768,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,1.75kg,48751.2
toshiba,notebook,13 1/3,full hd 1920x1080,intel core i5 6200u 2.3ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,1.2kg,63669.6
toshiba,notebook,13 1/3,1366x768,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.5kg,64468.8
toshiba,notebook,14,ips panel full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.47kg,79387.2
toshiba,ultrabook,13 1/3,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.2kg,84715.2
toshiba,ultrabook,14,ips panel full hd 1920x1080,intel core i7 6600u 2.6ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.47kg,91908
toshiba,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 6500u 2.5ghz,16gb,256gb ssd,nvidia geforce 930m,windows 10,2.4kg,75924
toshiba,ultrabook,13 1/3,full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.05kg,118601.28
vero,notebook,14,ips panel full hd 1920x1080,intel celeron dual core n3350 1.1ghz,4gb,32gb flash storage,intel hd graphics 500,windows 10,1.3kg,13852.8
vero,notebook,14,1920x1080,intel celeron dual core n3350 1.1ghz,4gb,32gb flash storage,intel hd graphics 500,windows 10,1.22kg,10810.512
vero,notebook,14,1366x768,intel atom x5-z8350 1.44ghz,2gb,32gb flash storage,intel hd graphics 400,windows 10,1.45kg,11231.424
vero,notebook,13 1/3,full hd 1920x1080,intel atom x5-z8350 1.44ghz,4gb,32gb flash storage,intel hd graphics 400,windows 10,1.35kg,10442.88
xiaomi,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,nvidia geforce mx150,no os,1.95kg,63882.72
xiaomi,ultrabook,13 1/3,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,nvidia geforce mx150,no os,1.3kg,53274.672
xiaomi,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 8550u 1.8ghz,16gb,256gb ssd,nvidia geforce mx150,no os,1.95kg,74589.336
xiaomi,ultrabook,13 1/3,ips panel full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,1.28kg,49816.8
